AMC Name,AMC Launch Date,Rank,Mutual Fund Name,AUM,Type,Scheme Launch Date,Exit Load,Expense Ratio,Investment Type,NAV,Minimum Investment,Minimum SIP Amount,Total Return,1m_return,1y_return,2y_return,3y_return,4y_return,5y_return,10y_return
SBI,1987-06-29T00:00:00.278Z,1.0,SBI Fixed Maturity Plan   Series 58 (1842 Days) Direct   Growth,218.5211,Debt,05-Jan-2022,Nil,,FMP,10.7316,5000,,7.526,0.5357493478,7.4067784759,,,,,
KOTAK_MAHINDRA,1994-08-05T00:00:00.913Z,5.0,Kotak Nifty SDL Plus AAA PSU Bond Jul 2033 60:40 Index Fund Direct   Growth,,Other,20-Oct-2022,"Exit load of 0.15%, if redeemed within 30 days",,Index,10.0,5000,500.0,,,,,,,,
Invesco,2006-07-24T00:00:00.380Z,16.0,Invesco India Focused 20 Equity Fund Direct   Growth,1728.3389,Equity,30-Sep-2020,"For units in excess of 10% of the investment,1% will be charged for redemption within 365 days",0.63,Focused,16.95,1000,500.0,71.0,5.4254007398,17.1232876712,19.163763066202,,,,
ICICI_PRUDENTIAL,1993-10-12T00:00:00.880Z,3.0,ICICI Prudential ESG Fund Direct   Growth,1266.39580694,Equity,09-Oct-2020,Exit load of 1% if redeemed within 12 months.,0.9,Sectoral / Thematic,15.68,5000,100.0,57.3,5.4289544236,23.275862069,16.778025241276,,,,
RELIANCE,1995-06-30T00:00:00.499Z,6.0,Nippon India Nifty Smallcap 250 Index Fund Direct   Growth,501.7258,Other,16-Oct-2020,Nil,0.3,Index,22.3873,100,100.0,122.75,7.30595807,30.0448954095,23.795391643602,,,,
MIRAE_ASSET,2019-04-26T00:00:00.102Z,13.0,Mirae Asset Equity Allocator FoF Direct   Growth,491.57021546,Other,21-Sep-2020,Exit load of 0.05% if redeemed within 5 days.,0.03,FoF Overseas/Domestic,18.206,5000,1000.0,83.2,5.3236748304,21.0919426267,26.370973304821,,,,
DSP,1996-12-16T00:00:00.726Z,10.0,DSP Value Fund Direct   Growth,637.4829,Equity,10-Dec-2020,Exit load of 1% if redeemed within 12 months,0.94,Value,15.286,100,100.0,51.66,4.809951624,19.8703762251,17.166254635352,,,,
Baroda,1994-11-24T00:00:00.324Z,22.0,Baroda BNP Paribas Banking & PSU Bond Fund Direct   Growth,35.7098,Debt,17-Dec-2020,Nil,0.39,Banking and PSU,11.0728,5000,500.0,10.789,0.5198882195,6.4951168871,8.248409821489,,,,
MIRAE_ASSET,2019-04-26T00:00:00.005Z,13.0,Mirae Asset Nifty 100 ESG Sector Leaders FoF Direct   Growth,119.21177248,Other,18-Nov-2020,Exit load of 0.05% if redeemed within 5 days.,0.07,FoF Overseas/Domestic,13.941,5000,1000.0,40.31,4.6152699075,13.8510223953,16.827643630308,,,,
RELIANCE,1995-06-30T00:00:00.543Z,6.0,Nippon India Passive Flexicap FoF Direct   Growth,196.3338,Other,30-Dec-2020,Nil,0.15,FoF Overseas/Domestic,15.4242,5000,100.0,54.911,5.565474568,20.1810734069,24.826552566055,,,,
MIRAE_ASSET,2019-04-26T00:00:00.057Z,13.0,Mirae Asset Banking and Financial Services Fund Direct   Growth,1409.54624298,Equity,11-Dec-2020,Exit load of 1% if redeemed within one year.,0.63,Sectoral / Thematic,15.924,5000,1000.0,61.92,8.0403015947,31.6529799171,36.296296296296,,,,
ICICI_PRUDENTIAL,1993-10-12T00:00:00.967Z,3.0,ICICI Prudential Business Cycle Fund Direct   Growth,6278.53740622,Equity,18-Jan-2021,Exit load of 1% if  redeemed within 1 month,0.63,Sectoral / Thematic,16.49,5000,100.0,66.0,7.7222582738,27.5941583397,42.001710863986,,,,
RELIANCE,1995-06-30T00:00:00.713Z,6.0,Nippon India Asset Allocator FoF Direct   Growth,152.4644,Other,05-Feb-2021,"For units in excess of 10% of the investment, 1% will be charged for redemption within 12 Months.",0.31,FoF Overseas/Domestic,15.2425,5000,100.0,52.48,4.4169006369,23.9775591512,29.958237449927,,,,
ITI,2018-05-14T00:00:00.332Z,,ITI Mid Cap Fund Direct   Growth,486.15430174,Equity,05-Mar-2021,Exit load of 1% if redeemed within 12 months.,0.43,Mid Cap,13.822,5000,500.0,38.504,5.1303654788,25.1357480372,20.050966013989,,,,
IDFC,1999-12-20T00:00:00.132Z,9.0,Bandhan CRISIL IBX Gilt April 2028 Index Fund Direct   Growth,4705.0664,Other,23-Mar-2021,Nil,0.16,Index,11.2187,1000,100.0,12.346,0.3510401686,7.6327613792,9.500092593495,,,,
HDFC,1999-12-10T00:00:00.853Z,2.0,HDFC Asset Allocator FoF Direct   Growth,2586.5229,Other,05-May-2021,"For units in excess of 15% of the investment,1% will be charged for redemption within 365 days",0.13,FoF Overseas/Domestic,13.85,100,100.0,38.9,3.6567164179,20.2597402597,28.136531365313,,,,
MIRAE_ASSET,2019-04-26T00:00:00.476Z,13.0,Mirae Asset NYSE FANG+ ETF FoF Direct   Growth,1018.88161531,Other,10-May-2021,Exit load of 0.50% if redeemed within 3 months.,0.04,FoF Overseas/Domestic,13.92,5000,5000.0,37.09,4.6648343259,53.9991013255,18.252393685844,,,,
CANARA_ROBECO,1987-12-19T00:00:00.959Z,18.0,Canara Robeco Focused Equity Fund Direct   Growth,1893.1533,Equity,17-May-2021,Exit load of 1% if redeemed within 365 Days.,0.48,Focused,14.29,5000,1000.0,43.7,4.0550325851,22.193877551,29.342934293429,,,,
MAHINDRA,2016-02-04T00:00:00.525Z,28.0,Mahindra Manulife Arbitrage Fund Direct   Growth,21.7011,Hybrid,24-Aug-2020,"Exit load of 0.25%, if redeemed within 30 days.",0.35,Arbitrage,11.3318,1000,500.0,13.177,0.5008302771,5.7906937616,9.277962304959,,,,
PPFAS,2012-10-10T00:00:00.152Z,23.0,Parag Parikh Conservative Hybrid Fund Direct   Growth,1453.75430015,Hybrid,26-May-2021,"For units in excess of 10% of the investment,1% will be charged for redemption within 365 days",0.33,Conservative Hybrid,11.8905,5000,1000.0,18.554,1.2658876589,9.559190463,18.351618731968,,,,
Axis,2009-09-04T00:00:00.694Z,7.0,Axis Global Innovation FoF Direct   Growth,1010.9502,Other,28-May-2021,"For units in excess of 10% of the investment, 1% will be charged for redemption within 12 months.",0.41,FoF Overseas/Domestic,10.37,5000,1000.0,3.8,2.8798411122,17.5936435868,-1.797540208137,,,,
BIRLA_SUN_LIFE,1994-12-23T00:00:00.162Z,4.0,Aditya Birla Sun Life Nifty 50 Equal Weight Index Fund Direct   Growth,168.5462,Other,08-Jun-2021,Nil,0.39,Index,13.0292,100,100.0,31.193,5.1327050678,22.7008726069,30.822771556495,,,,
Tata,1995-06-30T00:00:00.761Z,14.0,Tata Floating Rate Fund Direct   Growth,254.50395303,Debt,07-Jul-2021,Nil,0.3,Floater,11.1664,5000,500.0,11.498,0.6526743399,7.0983978177,11.308775082359,,,,
DHFL_PRAMERICA,2010-05-13T00:00:00.404Z,26.0,PGIM India Small Cap Fund Direct   Growth,2189.8234,Equity,29-Jul-2021,0.5% for redemption within 90 days,0.37,Small Cap,12.25,5000,1000.0,22.4,4.2589437819,16.6825548141,,,,,
RELIANCE,1995-06-30T00:00:00.467Z,6.0,Nippon India Flexi Cap Fund Direct   Growth,4456.1544,Equity,16-Aug-2021,"For units in excess of 10% of the investment,1% will be charged for redemption within 365 days",0.49,Flexi Cap,12.5189,500,100.0,25.375,6.6821531288,21.4874031008,,,,,
MAHINDRA,2016-02-04T00:00:00.424Z,28.0,Mahindra Manulife Flexi Cap Fund Direct   Growth,995.1838,Equity,23-Aug-2021,Exit load 1% if redeemed within 3 months.,0.41,Flexi Cap,12.3679,1000,500.0,24.591,6.2410464561,26.4716331855,,,,,
SBI,1987-06-29T00:00:00.013Z,1.0,SBI Balanced Advantage Fund Direct   Growth,22654.4439,Hybrid,31-Aug-2021,"For units in excess of 10% of the investment,1% will be charged for redemption within 1 year.",0.75,Dynamic Asset Allocation,12.1894,5000,500.0,22.344,3.9323790511,19.051048012,,,,,
Baroda,1994-11-24T00:00:00.807Z,22.0,Baroda BNP Paribas Business Cycle Fund Direct   Growth,421.70250096,Equity,15-Sep-2021,"For units in excess of 10% of the investment,1% will be charged for redemption within 1 year.",1.21,Sectoral / Thematic,11.4855,5000,500.0,16.377,7.0074294752,23.1632977035,,,,,
ICICI_PRUDENTIAL,1993-10-12T00:00:00.555Z,3.0,ICICI Prudential Nifty Alpha Low Volatility 30 ETF FOF Direct   Growth,237.61066379,Other,21-Sep-2021,Nil,0.09,FoF Overseas/Domestic,10.9092,1000,100.0,9.99,5.1760903449,24.2670402549,,,,,
ICICI_PRUDENTIAL,1993-10-12T00:00:00.226Z,3.0,ICICI Prudential Nifty PSU Bond Plus SDL Sep 2027 40:60 Index Fund Direct   Growth,8956.76311538,Other,28-Sep-2021,Nil,0.19,Index,10.7153,1000,500.0,7.336,0.6300157504,7.2609173578,,,,,
HDFC,1999-12-10T00:00:00.912Z,2.0,HDFC Developed World Indexes FoF Direct   Growth,1006.7434,Other,06-Oct-2021,Exit load of 1% if redeemed within 30 days.,0.21,FoF Overseas/Domestic,11.282,100,100.0,12.7,4.5163683576,19.474186367,,,,,
Edelweiss,2008-04-30T00:00:00.518Z,15.0,Edelweiss Nifty 50 Index Fund Direct   Growth,15.5961,Other,06-Oct-2021,Nil,0.25,Index,11.2356,100,100.0,13.726,5.7935961599,20.5810316493,,,,,
Axis,2009-09-04T00:00:00.121Z,7.0,Axis Nifty AAA Bond Plus SDL Apr 2026 50:50 ETF FoF Direct   Growth,286.3607,Other,20-Oct-2021,Nil,0.07,FoF Overseas/Domestic,10.6876,5000,1000.0,7.066,0.6278313502,6.85336181,,,,,
ESCORTS,1996-04-15T00:00:00.748Z,34.0,Quant Value Fund Direct   Growth,704.84110138,Equity,30-Nov-2021,Nil,0.57,Value,13.1929,5000,1000.0,29.943,6.2129113469,33.2461726192,,,,,
MOTILAL_OSWAL,2009-12-29T00:00:00.371Z,19.0,Motilal Oswal MSCI EAFE Top 100 Select Index Fund Direct   Growth,36.7677,Other,01-Dec-2021,"Exit load of 1%, if redeemed within 15 days.",0.44,Index,11.3957,500,500.0,14.704,2.9677373023,22.537844392,,,,,
PEERLESS,2009-12-04T00:00:00.913Z,36.0,Navi Nifty Next 50 Index Fund Direct   Growth,123.969403,Other,19-Jan-2022,Nil,0.12,Index,10.4628,10,10.0,4.949,3.6994219653,13.0477401008,,,,,
Axis,2009-09-04T00:00:00.716Z,7.0,Axis Nifty Next 50 Index Fund Direct   Growth,89.508301,Other,28-Jan-2022,Nil,0.23,Index,10.9331,500,100.0,9.098,3.6836403034,13.0350093766,,,,,
BIRLA_SUN_LIFE,1994-12-23T00:00:00.257Z,4.0,Aditya Birla Sun Life Silver ETF FoF Direct   Growth,91.6774,Other,02-Feb-2022,Exit load of 0.5% if redeemed within 30 days.,0.15,FoF Overseas/Domestic,12.0241,100,100.0,20.745,6.7727216455,34.8247484842,,,,,
RELIANCE,1995-06-30T00:00:00.869Z,6.0,Nippon India Silver ETF FoF Direct   Growth,205.3476,Other,03-Feb-2022,Exit load of 1% if redeemed within 15 days.,0.21,FoF Overseas/Domestic,11.8217,100,100.0,19.207,7.4140152641,35.1859832161,,,,,
MIRAE_ASSET,2019-04-26T00:00:00.580Z,13.0,Mirae Asset Nifty India Manufacturing ETF FoF Direct   Growth,49.30553943,Other,31-Jan-2022,Exit load of 0.50% if redeemed within 3 months.,0.1,FoF Overseas/Domestic,12.18,5000,1000.0,21.41,5.7947019868,23.3590733591,,,,,
MOTILAL_OSWAL,2009-12-29T00:00:00.284Z,19.0,Motilal Oswal Nifty 200 Momentum 30 Index Fund Direct   Growth,160.2784,Other,10-Feb-2022,Exit load of 1% if redeemed within 15 days.,0.31,Index,10.8147,500,500.0,8.058,4.0870779752,25.5131079182,,,,,
MIRAE_ASSET,2019-04-26T00:00:00.846Z,13.0,Mirae Asset Nifty SDL Jun 2027 Index Fund Direct   Growth,727.08475821,Other,30-Mar-2022,Nil,0.14,Index,10.5944,5000,0.0,6.102,0.5534600732,7.4407112623,,,,,
Quantum,2005-09-19T00:00:00.408Z,33.0,Quantum Nifty 50 ETF FoF Direct   Growth,18.8458,Other,05-Aug-2022,Nil,0.06,FoF Overseas/Domestic,11.315,500,500.0,14.434,5.8917153248,,,,,,
MOTILAL_OSWAL,2009-12-29T00:00:00.997Z,19.0,Motilal Oswal S&P BSE Financials ex Bank 30 Index Fund Direct   Growth,5.5487,Other,29-Jul-2022,Exit load-1%- If redeemed within 15 days from the date of allotment.,0.3,Index,11.5323,500,500.0,16.839,5.9437452396,,,,,,
IDFC,1999-12-20T00:00:00.791Z,9.0,Bandhan Nifty100 Low Volatility 30 Index Fund Direct   Growth,7.3688,Other,06-Oct-2022,Nil,0.32,Index,11.6704,1000,100.0,16.382,4.8165426806,,,,,,
Tata,1995-06-30T00:00:00.399Z,14.0,Tata CRISIL IBX Gilt Index   April 2026 Index Fund Direct   Growth,1076.73317922,Other,30-Sep-2022,Nil,0.11,Index,10.6375,5000,500.0,6.405,0.4797114177,,,,,,
KOTAK_MAHINDRA,1994-08-05T00:00:00.038Z,5.0,Kotak Nifty SDL Plus AAA PSU Bond Jul 2028 60:40 Index Fund Direct   Growth,453.8529,Other,13-Oct-2022,Nil,0.2,Index,10.6344,100,100.0,6.544,0.6689595223,,,,,,
Tata,1995-06-30T00:00:00.708Z,14.0,Tata Nifty Midcap 150 Momentum 50 Index Fund Direct   Growth,94.98662483,Other,20-Oct-2022,"Exit load of 0.25%, if redeemed within 90 days",0.32,Index,11.4172,5000,150.0,13.096,5.5187020088,,,,,,
Edelweiss,2008-04-30T00:00:00.232Z,15.0,Edelweiss CRISIL IBX 50:50 Gilt Plus SDL June 2027 Index Fund Direct   Growth,98.5023,Other,19-Oct-2022,"Exit load of 0.10%, if redeemed within 30 days",0.19,Index,10.6352,5000,500.0,6.454,0.4472541989,,,,,,
UTI,2002-11-14T00:00:00.000Z,8.0,UTI Gold ETF FoF Direct   Growth,78.3574,Other,28-Oct-2022,"Exit load of 1%, if redeemed within 15 days",,FoF Overseas/Domestic,11.6165,5000,500.0,16.74,1.3922544447,,,,,,
IDFC,1999-12-20T00:00:00.582Z,9.0,Bandhan Crisil IBX Gilt April 2026 Index Fund Direct   Growth,479.8531,Other,20-Oct-2022,Nil,0.15,Index,10.6212,1000,100.0,6.24,0.4700074709,,,,,,
Edelweiss,2008-04-30T00:00:00.307Z,15.0,Edelweiss CRISIL IBX 50:50 Gilt Plus SDL Sep 2028 Index Fund Direct   Growth,208.7552,Other,14-Nov-2022,Exit load of 0.1% if redeemed within 30 days,0.2,Index,10.629,5000,500.0,6.395,0.5139299581,,,,,,
RELIANCE,1995-06-30T00:00:00.219Z,6.0,Nippon India Nifty SDL Plus G Sec   Jun 2028 Maturity 70:30 Index Fund Direct   Growth,334.7556,Other,24-Nov-2022,Nil,0.2,Index,10.5201,1000,100.0,5.339,0.6131980859,,,,,,
Invesco,2006-07-24T00:00:00.881Z,16.0,Invesco India Focused 20 Equity Fund Direct   Growth,1728.3389,Equity,30-Sep-2020,"For units in excess of 10% of the investment,1% will be charged for redemption within 365 days",0.63,Focused,16.95,1000,500.0,71.0,5.4254007398,17.1232876712,19.163763066202,,,,
ICICI_PRUDENTIAL,1993-10-12T00:00:00.515Z,3.0,ICICI Prudential ESG Fund Direct   Growth,1266.39580694,Equity,09-Oct-2020,Exit load of 1% if redeemed within 12 months.,0.9,Sectoral / Thematic,15.68,5000,100.0,57.3,5.4289544236,23.275862069,16.778025241276,,,,
RELIANCE,1995-06-30T00:00:00.243Z,6.0,Nippon India Nifty Smallcap 250 Index Fund Direct   Growth,501.7258,Other,16-Oct-2020,Nil,0.3,Index,22.3873,100,100.0,122.75,7.30595807,30.0448954095,23.795391643602,,,,
MIRAE_ASSET,2019-04-26T00:00:00.946Z,13.0,Mirae Asset Equity Allocator FoF Direct   Growth,491.57021546,Other,21-Sep-2020,Exit load of 0.05% if redeemed within 5 days.,0.03,FoF Overseas/Domestic,18.206,5000,1000.0,83.2,5.3236748304,21.0919426267,26.370973304821,,,,
DSP,1996-12-16T00:00:00.488Z,10.0,DSP Value Fund Direct   Growth,637.4829,Equity,10-Dec-2020,Exit load of 1% if redeemed within 12 months,0.94,Value,15.286,100,100.0,51.66,4.809951624,19.8703762251,17.166254635352,,,,
Baroda,1994-11-24T00:00:00.267Z,22.0,Baroda BNP Paribas Banking & PSU Bond Fund Direct   Growth,35.7098,Debt,17-Dec-2020,Nil,0.39,Banking and PSU,11.0728,5000,500.0,10.789,0.5198882195,6.4951168871,8.248409821489,,,,
UNION_KBC,2009-12-30T00:00:00.957Z,27.0,Union Money Market Fund Direct   Growth,169.0214,Debt,,Nil,0.29,Money Market,1103.7154,5000,1000.0,10.22162,0.5686672165,6.6797973869,,,,,
IDFC,1999-12-20T00:00:00.791Z,9.0,Bandhan Nifty100 Low Volatility 30 Index Fund Direct   Growth,7.3688,Other,06-Oct-2022,Nil,0.32,Index,11.6704,1000,100.0,16.382,4.8165426806,,,,,,
Tata,1995-06-30T00:00:00.399Z,14.0,Tata CRISIL IBX Gilt Index   April 2026 Index Fund Direct   Growth,1076.73317922,Other,30-Sep-2022,Nil,0.11,Index,10.6375,5000,500.0,6.405,0.4797114177,,,,,,
KOTAK_MAHINDRA,1994-08-05T00:00:00.038Z,5.0,Kotak Nifty SDL Plus AAA PSU Bond Jul 2028 60:40 Index Fund Direct   Growth,453.8529,Other,13-Oct-2022,Nil,0.2,Index,10.6344,100,100.0,6.544,0.6689595223,,,,,,
Tata,1995-06-30T00:00:00.708Z,14.0,Tata Nifty Midcap 150 Momentum 50 Index Fund Direct   Growth,94.98662483,Other,20-Oct-2022,"Exit load of 0.25%, if redeemed within 90 days",0.32,Index,11.4172,5000,150.0,13.096,5.5187020088,,,,,,
Edelweiss,2008-04-30T00:00:00.232Z,15.0,Edelweiss CRISIL IBX 50:50 Gilt Plus SDL June 2027 Index Fund Direct   Growth,98.5023,Other,19-Oct-2022,"Exit load of 0.10%, if redeemed within 30 days",0.19,Index,10.6352,5000,500.0,6.454,0.4472541989,,,,,,
UTI,2002-11-14T00:00:00.000Z,8.0,UTI Gold ETF FoF Direct   Growth,78.3574,Other,28-Oct-2022,"Exit load of 1%, if redeemed within 15 days",,FoF Overseas/Domestic,11.6165,5000,500.0,16.74,1.3922544447,,,,,,
IDFC,1999-12-20T00:00:00.582Z,9.0,Bandhan Crisil IBX Gilt April 2026 Index Fund Direct   Growth,479.8531,Other,20-Oct-2022,Nil,0.15,Index,10.6212,1000,100.0,6.24,0.4700074709,,,,,,
Edelweiss,2008-04-30T00:00:00.307Z,15.0,Edelweiss CRISIL IBX 50:50 Gilt Plus SDL Sep 2028 Index Fund Direct   Growth,208.7552,Other,14-Nov-2022,Exit load of 0.1% if redeemed within 30 days,0.2,Index,10.629,5000,500.0,6.395,0.5139299581,,,,,,
RELIANCE,1995-06-30T00:00:00.219Z,6.0,Nippon India Nifty SDL Plus G Sec   Jun 2028 Maturity 70:30 Index Fund Direct   Growth,334.7556,Other,24-Nov-2022,Nil,0.2,Index,10.5201,1000,100.0,5.339,0.6131980859,,,,,,
Axis,2009-09-04T00:00:00.571Z,7.0,Axis Global Equity Alpha FoF Direct   Growth,999.3257,Other,24-Sep-2020,"For units in excess of 10% of the investment,1% will be charged for redemption within 365 days",0.44,FoF Overseas/Domestic,14.2015,5000,1000.0,41.694,3.7421337626,17.5250553331,9.110370159321,,,,
SBI,1987-06-29T00:00:00.189Z,1.0,SBI Floating Rate Debt Fund Direct   Growth,1224.0588,Debt,27-Oct-2020,"Exit load of 0.10%, if redeemed within 3 days.",0.26,Floater,11.5036,5000,500.0,14.83,0.6927393897,6.7094136233,10.866521844074,,,,
ICICI_PRUDENTIAL,1993-10-12T00:00:00.048Z,3.0,ICICI Prudential Quant Fund Direct   Growth,59.1534825,Equity,11-Dec-2020,Exit load of 1% if redeemed within 3 months.,0.59,Sectoral / Thematic,16.42,1000,100.0,64.7,5.3742802303,20.3067932798,24.395770392749,,,,
BIRLA_SUN_LIFE,1994-12-23T00:00:00.697Z,4.0,Aditya Birla Sun Life ESG Fund Direct   Growth,791.7262,Equity,24-Dec-2020,1% for redemption within 30 days,0.93,Sectoral / Thematic,13.63,500,500.0,37.1,4.7364400306,15.9898477157,15.891800507185,,,,
UNION_KBC,2009-12-30T00:00:00.355Z,27.0,Union Hybrid Equity Fund Direct   Growth,548.857,Hybrid,18-Dec-2020,Exit load of 1% if redeemed within 15 days.,1.35,Aggressive Hybrid,14.17,1000,1000.0,43.3,4.8280907096,18.1368507832,20.117351215423,,,,
TRUST,2019-10-07T00:00:00.114Z,,TRUSTMF Banking & PSU Debt Fund Direct   Growth,334.65491123,Debt,01-Feb-2021,Nil,0.21,Banking and PSU,1118.1067,1000,1000.0,11.5689,0.5415618241,6.4295855988,8.84246164136,,,,
SBI,1987-06-29T00:00:00.712Z,1.0,SBI Retirement Benefit Fund   Aggressive Hybrid Plan Direct   Growth,1040.8192,Solution Oriented,10-Feb-2021,Nil,1.13,Retirement,15.2551,5000,500.0,53.021,3.7212518047,20.4918226415,34.349154506663,,,,
SBI,1987-06-29T00:00:00.552Z,1.0,SBI Retirement Benefit Fund   Conservative Hybrid Plan Direct   Growth,231.123,Solution Oriented,10-Feb-2021,Nil,1.14,Retirement,13.0767,5000,500.0,31.1,2.2309905723,14.5768696306,21.567863799482,,,,
MAHINDRA,2016-02-04T00:00:00.309Z,28.0,Mahindra Manulife Short Duration Fund Direct   Growth,45.8412,Debt,23-Feb-2021,Nil,0.29,Short Duration,11.3367,1000,500.0,13.328,0.5447415583,7.0414553286,10.366857220766,,,,
IDFC,1999-12-20T00:00:00.442Z,9.0,Bandhan Floating Rate Fund Direct   Growth,207.1666,Debt,18-Feb-2021,Nil,0.34,Floater,11.2693,1000,100.0,12.578,0.6023019731,6.7717521197,10.419302633514,,,,
Edelweiss,2008-04-30T00:00:00.131Z,15.0,Edelweiss NIFTY PSU Bond Plus SDL Apr 2026 50:50 Index Fund Direct   Growth,10229.4975,Other,18-Mar-2021,Exit load 0.10% if redeemed within 30 days.,0.2,Index,11.3438,5000,500.0,13.37,0.5079922338,6.8530334876,9.457972077934,,,,
MIRAE_ASSET,2019-04-26T00:00:00.088Z,13.0,Mirae Asset Ultra Short Duration Fund Direct   Growth,368.64626467,Debt,08-Oct-2020,Nil,0.28,Ultra Short Duration,1144.9224,5000,1000.0,14.34314,0.5984537438,6.817804322,10.995763075886,,,,
BIRLA_SUN_LIFE,1994-12-23T00:00:00.617Z,4.0,Aditya Birla Sun Life Multi Cap Fund Direct   Growth,4110.6213,Equity,07-May-2021,1% for redemption within 90 days,0.58,Multi Cap,14.56,500,500.0,46.1,5.563583815,22.3618090452,28.496042216358,,,,
SBI,1987-06-29T00:00:00.273Z,1.0,SBI Nifty Next 50 Index Fund Direct   Growth,496.5022,Other,19-May-2021,Exit load of 0.25% if redeemed within 30 days.,0.34,Index,12.1571,5000,500.0,21.943,3.691263754,12.7640096172,14.555326964086,,,,
Invesco,2006-07-24T00:00:00.835Z,16.0,Invesco India Medium Duration Fund Direct   Growth,243.7092,Debt,17-Jul-2021,Nil,0.4,Medium Duration,1095.7816,1000,1000.0,9.62399,0.4681008893,7.024681559,9.468194865068,,,,
KOTAK_MAHINDRA,1994-08-05T00:00:00.679Z,5.0,Kotak Global Innovation FoF Direct   Growth,1174.8988,Other,07-Jul-2021,Exit load of 1% if redeemed within 1 year.,0.35,FoF Overseas/Domestic,8.3552,100,100.0,-15.434,5.5136187256,22.272346086,,,,,
MIRAE_ASSET,2019-04-26T00:00:00.292Z,13.0,Mirae Asset Money Market Fund Direct   Growth,90.03463925,Debt,11-Aug-2021,Nil,0.29,Money Market,1105.7765,5000,1000.0,10.44194,0.5910302321,6.5306665766,,,,,
MIRAE_ASSET,2019-04-26T00:00:00.981Z,13.0,Mirae Asset S&P 500 Top 50 ETF FoF Direct   Growth,437.89584031,Other,22-Sep-2021,Exit load of 0.50% if redeemed within 3 months.,0.08,FoF Overseas/Domestic,11.767,5000,5000.0,17.17,4.2716027409,21.8363314963,,,,,
ICICI_PRUDENTIAL,1993-10-12T00:00:00.636Z,3.0,ICICI Prudential Nifty Smallcap 250 Index Fund Direct   Growth,104.3321749,Other,02-Nov-2021,Nil,0.3,Index,11.5549,100,100.0,14.836,7.3394152397,30.1759318038,,,,,
HDFC,1999-12-10T00:00:00.280Z,2.0,HDFC NIFTY Next 50 Index Fund Direct   Growth,373.1811,Other,03-Nov-2021,Nil,0.3,Index,10.4265,100,100.0,4.586,3.6613408397,12.5863887872,,,,,
UTI,2002-11-14T00:00:00.000Z,8.0,UTI Gold ETF FoF Direct   Growth,78.3574,Other,28-Oct-2022,"Exit load of 1%, if redeemed within 15 days",,FoF Overseas/Domestic,11.6165,5000,500.0,16.74,1.3922544447,,,,,,
IDFC,1999-12-20T00:00:00.582Z,9.0,Bandhan Crisil IBX Gilt April 2026 Index Fund Direct   Growth,479.8531,Other,20-Oct-2022,Nil,0.15,Index,10.6212,1000,100.0,6.24,0.4700074709,,,,,,
Edelweiss,2008-04-30T00:00:00.307Z,15.0,Edelweiss CRISIL IBX 50:50 Gilt Plus SDL Sep 2028 Index Fund Direct   Growth,208.7552,Other,14-Nov-2022,Exit load of 0.1% if redeemed within 30 days,0.2,Index,10.629,5000,500.0,6.395,0.5139299581,,,,,,
RELIANCE,1995-06-30T00:00:00.219Z,6.0,Nippon India Nifty SDL Plus G Sec   Jun 2028 Maturity 70:30 Index Fund Direct   Growth,334.7556,Other,24-Nov-2022,Nil,0.2,Index,10.5201,1000,100.0,5.339,0.6131980859,,,,,,
Mahindra Manulife,2016-02-04T00:00:00.518Z,,Mahindra Manulife Small Cap Fund Direct   Growth,871.4586,Equity,12-Dec-2022,Exit load of 1% if redeemed within 3 months,0.46,Small Cap,12.5333,1000,500.0,23.756,6.4357159444,,,,,,
IDFC,1999-12-20T00:00:00.064Z,9.0,Bandhan CRISIL IBX 90:10 SDL Plus Gilt September 2027 Index Fund Direct   Growth,153.3258,Other,24-Nov-2022,Nil,0.15,Index,10.5047,1000,100.0,5.276,0.6510827477,,,,,,
DHFL_PRAMERICA,2010-05-13T00:00:00.714Z,26.0,PGIM India CRISIL IBX Gilt Index   Apr 2028 Fund Direct   Growth,31.0744,Debt,22-Feb-2023,Nil,0.2,Target Maturity,10.3818,5000,1000.0,4.14,0.3526894983,,,,,,
Axis,2009-09-04T00:00:00.219Z,7.0,Axis CRISIL IBX 50:50 Gilt Plus SDL September 2027 Index Fund Direct   Growth,32.8105,Debt,28-Feb-2023,Nil,0.15,Target Maturity,10.388,5000,1000.0,4.016,0.5111753167,,,,,,
HDFC,1999-12-10T00:00:00.986Z,2.0,HDFC Nifty SDL Oct 2026 Index Fund Direct   Growth,181.3941,Debt,24-Feb-2023,Nil,0.2,Target Maturity,10.3775,100,100.0,3.749,0.3336427991,,,,,,
IDFC,1999-12-20T00:00:00.537Z,9.0,Bandhan US Treasury Bond 0 1 year FoF Direct   Growth,101.3758,Debt,28-Mar-2023,"Exit load of 0.10%, if redeemed within 7 days.",0.13,Money Market,10.168,1000,100.0,0.916,0.4139303483,,,,,,
ESCORTS,1996-04-15T00:00:00.028Z,34.0,Quant Dynamic Asset Allocation Fund Direct   Growth,146.17630015,Hybrid,12-Apr-2023,Nil,0.58,Dynamic Asset Allocation,11.1936,5000,1000.0,12.619,7.8829389788,,,,,,
HDFC,1999-12-10T00:00:00.581Z,2.0,HDFC NIFTY Midcap 150 Index Fund Direct   Growth,22.6774,Equity,21-Apr-2023,Nil,0.3,Mid Cap,11.9133,100,100.0,18.277,5.1827939777,,,,,,
